user6_AliceBlueCassowary,AliceBlueCassowary,4,1511918489000,2017-11-28 17:21:29.074
user8_BeigeCockatoo,BeigeCockatoo,15,1511918489000,2017-11-28 17:21:29.074
user1_AppleGreenBandicoot,AppleGreenBandicoot,6,1511918489000,2017-11-28 17:21:29.074
user2_BeigeCockatoo,BeigeCockatoo,17,1511918489000,2017-11-28 17:21:29.074
user1_FuchsiaEmu,FuchsiaEmu,10,1511918489000,2017-11-28 17:21:29.074
user18_FuchsiaPossum,FuchsiaPossum,5,1511918489000,2017-11-28 17:21:29.074
user6_ArmyGreenCaneToad,ArmyGreenCaneToad,5,1511918489000,2017-11-28 17:21:29.074
user2_AppleGreenBandicoot,AppleGreenBandicoot,7,1511918489000,2017-11-28 17:21:29.074
user1_ArmyGreenMarmot,ArmyGreenMarmot,9,1511918489000,2017-11-28 17:21:29.074
user11_AmaranthWallaby,AmaranthWallaby,5,1511918489000,2017-11-28 17:21:29.074
user15_AmethystPossum,AmethystPossum,18,1511918489000,2017-11-28 17:21:29.074
Robot-19,ArmyGreenMarmot,18,1511918489000,2017-11-28 17:21:29.075
user0_ArmyGreenCaneToad,ArmyGreenCaneToad,5,1511918489000,2017-11-28 17:21:29.075
user2_AmethystPossum,AmethystPossum,15,1511918489000,2017-11-28 17:21:29.075
user3_BeigeCockatoo,BeigeCockatoo,12,1511918489000,2017-11-28 17:21:29.075
Robot-11,BeigePlatypus,15,1511918489000,2017-11-28 17:21:29.075
user6_AliceBlueCassowary,AliceBlueCassowary,6,1511918489000,2017-11-28 17:21:29.075
user12_BeigePlatypus,BeigePlatypus,13,1511918489000,2017-11-28 17:21:29.075
Robot-10,AuburnEchidna,19,1511918489000,2017-11-28 17:21:29.075
Robot-2,BisqueCassowary,8,1511918489000,2017-11-28 17:21:29.075
user8_BeigePlatypus,BeigePlatypus,4,1511918489000,2017-11-28 17:21:29.075
user10_FuchsiaEmu,FuchsiaEmu,9,1511918489000,2017-11-28 17:21:29.075
user4_BeigeCockatoo,BeigeCockatoo,3,1511918489000,2017-11-28 17:21:29.075
user11_AmaranthWallaby,AmaranthWallaby,2,1511918489000,2017-11-28 17:21:29.075
user11_ArmyGreenCaneToad,ArmyGreenCaneToad,8,1511918489000,2017-11-28 17:21:29.075
user6_AlmondBandicoot,AlmondBandicoot,15,1511918489000,2017-11-28 17:21:29.075
user2_AppleGreenBandicoot,AppleGreenBandicoot,6,1511918489000,2017-11-28 17:21:29.075
user1_BeigePlatypus,BeigePlatypus,19,1511918489000,2017-11-28 17:21:29.076
user8_BeigeCockatoo,BeigeCockatoo,14,1511918489000,2017-11-28 17:21:29.076
Robot-8,AuburnKangaroo,14,1511918489000,2017-11-28 17:21:29.076
user5_AmethystPossum,AmethystPossum,9,1511918489000,2017-11-28 17:21:29.076
user6_AntiqueBrassPossum,AntiqueBrassPossum,4,1511918489000,2017-11-28 17:21:29.076
user10_ArmyGreenCaneToad,ArmyGreenCaneToad,7,1511918489000,2017-11-28 17:21:29.076
user11_BeigePlatypus,BeigePlatypus,4,1511918489000,2017-11-28 17:21:29.076
Robot-2,BisqueCassowary,9,1511918489000,2017-11-28 17:21:29.076
user13_FuchsiaEmu,FuchsiaEmu,1,1511918489000,2017-11-28 17:21:29.076
user6_BeigeCockatoo,BeigeCockatoo,9,1511918489000,2017-11-28 17:21:29.076
user8_AuburnKangaroo,AuburnKangaroo,10,1511918489000,2017-11-28 17:21:29.076
user8_AlmondBandicoot,AlmondBandicoot,16,1511918489000,2017-11-28 17:21:29.076
user8_AmethystPossum,AmethystPossum,17,1511918489000,2017-11-28 17:21:29.076
Robot-2,BisqueCassowary,8,1511918489000,2017-11-28 17:21:29.076
user13_AuburnKangaroo,AuburnKangaroo,1,1511918489000,2017-11-28 17:21:29.077
Robot-19,ArmyGreenMarmot,19,1511918489000,2017-11-28 17:21:29.077
user7_BeigePlatypus,BeigePlatypus,17,1511918489000,2017-11-28 17:21:29.077
Robot-10,AuburnEchidna,13,1511918489000,2017-11-28 17:21:29.077
user4_AuburnKangaroo,AuburnKangaroo,3,1511918489000,2017-11-28 17:21:29.077
user17_AuburnKangaroo,AuburnKangaroo,7,1511918489000,2017-11-28 17:21:29.077
user5_FuchsiaEmu,FuchsiaEmu,15,1511918489000,2017-11-28 17:21:29.077
user3_ArmyGreenMarmot,ArmyGreenMarmot,4,1511918489000,2017-11-28 17:21:29.077
user16_FuchsiaEmu,FuchsiaEmu,13,1511918489000,2017-11-28 17:21:29.077
user5_AppleGreenBandicoot,AppleGreenBandicoot,7,1511918489000,2017-11-28 17:21:29.077
user2_AuburnEchidna,AuburnEchidna,3,1511918489000,2017-11-28 17:21:29.077
user2_AuburnEchidna,AuburnEchidna,0,1511918489000,2017-11-28 17:21:29.077
user0_AppleGreenBandicoot,AppleGreenBandicoot,2,1511918489000,2017-11-28 17:21:29.077
Robot-19,ArmyGreenMarmot,6,1511918489000,2017-11-28 17:21:29.077
user6_AmethystPossum,AmethystPossum,19,1511918489000,2017-11-28 17:21:29.078
user14_FuchsiaPossum,FuchsiaPossum,7,1511918489000,2017-11-28 17:21:29.078
user7_AppleGreenBandicoot,AppleGreenBandicoot,8,1511918489000,2017-11-28 17:21:29.078
user3_BeigeCockatoo,BeigeCockatoo,15,1511918489000,2017-11-28 17:21:29.078
Robot-19,ArmyGreenMarmot,11,1511918489000,2017-11-28 17:21:29.078
user7_AliceBlueCassowary,AliceBlueCassowary,17,1511918489000,2017-11-28 17:21:29.078
user10_AmethystPossum,AmethystPossum,1,1511918489000,2017-11-28 17:21:29.078
user5_AppleGreenBandicoot,AppleGreenBandicoot,6,1511918489000,2017-11-28 17:21:29.078
user3_AntiqueBrassPossum,AntiqueBrassPossum,10,1511918489000,2017-11-28 17:21:29.078
user3_AuburnEchidna,AuburnEchidna,6,1511918489000,2017-11-28 17:21:29.078
user13_FuchsiaEmu,FuchsiaEmu,14,1511918489000,2017-11-28 17:21:29.078
user6_ArmyGreenCaneToad,ArmyGreenCaneToad,1,1511918489000,2017-11-28 17:21:29.078
user8_FuchsiaEmu,FuchsiaEmu,14,1511918489000,2017-11-28 17:21:29.078
user12_FuchsiaPossum,FuchsiaPossum,8,1511918489000,2017-11-28 17:21:29.078
user3_BisqueCassowary,BisqueCassowary,6,1511918489000,2017-11-28 17:21:29.079
user6_AntiqueBrassPossum,AntiqueBrassPossum,11,1511918489000,2017-11-28 17:21:29.079
user10_AlmondBandicoot,AlmondBandicoot,13,1511918489000,2017-11-28 17:21:29.079
user2_FuchsiaEmu,FuchsiaEmu,18,1511918489000,2017-11-28 17:21:29.079
user4_AlmondBandicoot,AlmondBandicoot,19,1511918489000,2017-11-28 17:21:29.079
user2_BeigeCockatoo,BeigeCockatoo,12,1511918489000,2017-11-28 17:21:29.079
user4_BeigeCockatoo,BeigeCockatoo,9,1511918489000,2017-11-28 17:21:29.079
user8_BeigeCockatoo,BeigeCockatoo,3,1511918489000,2017-11-28 17:21:29.079
user0_AppleGreenBandicoot,AppleGreenBandicoot,13,1511918489000,2017-11-28 17:21:29.079
user8_AuburnKangaroo,AuburnKangaroo,6,1511918489000,2017-11-28 17:21:29.079
user4_AuburnEchidna,AuburnEchidna,15,1511918489000,2017-11-28 17:21:29.079
user4_AliceBlueCassowary,AliceBlueCassowary,2,1511918489000,2017-11-28 17:21:29.079
user0_ArmyGreenCaneToad,ArmyGreenCaneToad,9,1511918489000,2017-11-28 17:21:29.079
user7_AuburnKangaroo,AuburnKangaroo,18,1511918489000,2017-11-28 17:21:29.080
user0_FuchsiaPossum,FuchsiaPossum,12,1511918489000,2017-11-28 17:21:29.080
user4_ArmyGreenMarmot,ArmyGreenMarmot,7,1511918489000,2017-11-28 17:21:29.080
user9_AuburnKangaroo,AuburnKangaroo,14,1511918489000,2017-11-28 17:21:29.080
user1_BeigePlatypus,BeigePlatypus,7,1511918489000,2017-11-28 17:21:29.080
user17_FuchsiaPossum,FuchsiaPossum,3,1511918489000,2017-11-28 17:21:29.080
user0_AntiqueBrassPossum,AntiqueBrassPossum,10,1511918489000,2017-11-28 17:21:29.080
Robot-19,ArmyGreenMarmot,18,1511918489000,2017-11-28 17:21:29.080
user1_BisqueCassowary,BisqueCassowary,7,1511918489000,2017-11-28 17:21:29.080
user0_AmethystPossum,AmethystPossum,17,1511918489000,2017-11-28 17:21:29.080
user13_AntiqueBrassPossum,AntiqueBrassPossum,6,1511918489000,2017-11-28 17:21:29.080
user5_AntiqueBrassPossum,AntiqueBrassPossum,11,1511918489000,2017-11-28 17:21:29.080
user2_AppleGreenBandicoot,AppleGreenBandicoot,16,1511918489000,2017-11-28 17:21:29.080
user4_ArmyGreenMarmot,ArmyGreenMarmot,2,1511918489000,2017-11-28 17:21:29.081
user1_AppleGreenBandicoot,AppleGreenBandicoot,7,1511918489000,2017-11-28 17:21:29.081
Robot-2,BisqueCassowary,1,1511918489000,2017-11-28 17:21:29.081
user4_ArmyGreenCaneToad,ArmyGreenCaneToad,4,1511918489000,2017-11-28 17:21:29.081
user2_BeigeCockatoo,BeigeCockatoo,18,1511918489000,2017-11-28 17:21:29.081
Robot-10,AuburnEchidna,4,1511918489000,2017-11-28 17:21:29.081
user2_AuburnEchidna,AuburnEchidna,17,1511918489000,2017-11-28 17:21:29.081
Robot-19,ArmyGreenMarmot,8,1511918489000,2017-11-28 17:21:29.081
user2_FuchsiaEmu,FuchsiaEmu,12,1511918489000,2017-11-28 17:21:29.081
user10_AliceBlueCassowary,AliceBlueCassowary,3,1511918489000,2017-11-28 17:21:29.081
user5_FuchsiaEmu,FuchsiaEmu,8,1511918489000,2017-11-28 17:21:29.081
user2_AppleGreenBandicoot,AppleGreenBandicoot,5,1511918489000,2017-11-28 17:21:29.081
Robot-19,ArmyGreenMarmot,11,1511918489000,2017-11-28 17:21:29.081
user6_BeigeCockatoo,BeigeCockatoo,0,1511918489000,2017-11-28 17:21:29.082
Robot-10,AuburnEchidna,12,1511918489000,2017-11-28 17:21:29.082
user6_AuburnKangaroo,AuburnKangaroo,9,1511918489000,2017-11-28 17:21:29.082
user6_AmethystPossum,AmethystPossum,12,1511918489000,2017-11-28 17:21:29.082
user13_AmaranthWallaby,AmaranthWallaby,3,1511918489000,2017-11-28 17:21:29.082
user3_ArmyGreenCaneToad,ArmyGreenCaneToad,13,1511918489000,2017-11-28 17:21:29.082
user7_AntiqueBrassPossum,AntiqueBrassPossum,15,1511918489000,2017-11-28 17:21:29.082
user9_AlmondBandicoot,AlmondBandicoot,17,1511918489000,2017-11-28 17:21:29.082
user11_BeigeCockatoo,BeigeCockatoo,5,1511918489000,2017-11-28 17:21:29.082
user10_AuburnKangaroo,AuburnKangaroo,18,1511918489000,2017-11-28 17:21:29.082
user8_BeigePlatypus,BeigePlatypus,7,1511918489000,2017-11-28 17:21:29.082
user5_AppleGreenBandicoot,AppleGreenBandicoot,12,1511918489000,2017-11-28 17:21:29.082
user14_AuburnKangaroo,AuburnKangaroo,8,1511918489000,2017-11-28 17:21:29.082
user14_FuchsiaPossum,FuchsiaPossum,19,1511918489000,2017-11-28 17:21:29.083
user15_FuchsiaEmu,FuchsiaEmu,2,1511918489000,2017-11-28 17:21:29.083
Robot-19,ArmyGreenMarmot,1,1511918489000,2017-11-28 17:21:29.083
user4_ArmyGreenMarmot,ArmyGreenMarmot,6,1511918489000,2017-11-28 17:21:29.083
user8_AlmondBandicoot,AlmondBandicoot,14,1511918489000,2017-11-28 17:21:29.083
user10_FuchsiaEmu,FuchsiaEmu,17,1511918489000,2017-11-28 17:21:29.083
user10_FuchsiaEmu,FuchsiaEmu,3,1511918489000,2017-11-28 17:21:29.083
user10_AuburnKangaroo,AuburnKangaroo,10,1511918489000,2017-11-28 17:21:29.083
Robot-2,BisqueCassowary,18,1511918489000,2017-11-28 17:21:29.083
user17_AuburnKangaroo,AuburnKangaroo,1,1511918489000,2017-11-28 17:21:29.083
user13_AmethystPossum,AmethystPossum,7,1511918489000,2017-11-28 17:21:29.083
user4_FuchsiaEmu,FuchsiaEmu,2,1511918489000,2017-11-28 17:21:29.083
user16_FuchsiaPossum,FuchsiaPossum,19,1511918489000,2017-11-28 17:21:29.083
user4_AmaranthWallaby,AmaranthWallaby,9,1511918489000,2017-11-28 17:21:29.083
user12_FuchsiaEmu,FuchsiaEmu,10,1511918489000,2017-11-28 17:21:29.083
user6_AlmondBandicoot,AlmondBandicoot,15,1511918489000,2017-11-28 17:21:29.083
Robot-2,BisqueCassowary,10,1511918489000,2017-11-28 17:21:29.083
user10_ArmyGreenCaneToad,ArmyGreenCaneToad,16,1511918489000,2017-11-28 17:21:29.084
user4_AppleGreenBandicoot,AppleGreenBandicoot,8,1511918489000,2017-11-28 17:21:29.084
Robot-2,BisqueCassowary,19,1511918489000,2017-11-28 17:21:29.084
user1_FuchsiaPossum,FuchsiaPossum,6,1511918489000,2017-11-28 17:21:29.084
user5_AuburnEchidna,AuburnEchidna,4,1511918489000,2017-11-28 17:21:29.084
user9_AuburnKangaroo,AuburnKangaroo,8,1511918489000,2017-11-28 17:21:29.084
user1_ArmyGreenCaneToad,ArmyGreenCaneToad,1,1511918489000,2017-11-28 17:21:29.084
user7_AlmondBandicoot,AlmondBandicoot,0,1511918489000,2017-11-28 17:21:29.084
user1_ArmyGreenCaneToad,ArmyGreenCaneToad,15,1511918489000,2017-11-28 17:21:29.084
user3_FuchsiaPossum,FuchsiaPossum,10,1511918489000,2017-11-28 17:21:29.084
Robot-19,ArmyGreenMarmot,17,1511918489000,2017-11-28 17:21:29.084
Robot-10,AuburnEchidna,17,1511918489000,2017-11-28 17:21:29.084
user4_AntiqueBrassPossum,AntiqueBrassPossum,8,1511918489000,2017-11-28 17:21:29.084
user8_AlmondBandicoot,AlmondBandicoot,17,1511918489000,2017-11-28 17:21:29.084
user10_AntiqueBrassPossum,AntiqueBrassPossum,6,1511918489000,2017-11-28 17:21:29.084
user2_AppleGreenBandicoot,AppleGreenBandicoot,18,1511918489000,2017-11-28 17:21:29.084
user11_BeigePlatypus,BeigePlatypus,3,1511918489000,2017-11-28 17:21:29.085
user4_ArmyGreenMarmot,ArmyGreenMarmot,16,1511918489000,2017-11-28 17:21:29.085
user5_AliceBlueCassowary,AliceBlueCassowary,14,1511918489000,2017-11-28 17:21:29.085
user10_AliceBlueCassowary,AliceBlueCassowary,0,1511918489000,2017-11-28 17:21:29.085
user5_FuchsiaEmu,FuchsiaEmu,9,1511918489000,2017-11-28 17:21:29.085
user7_BeigeCockatoo,BeigeCockatoo,15,1511918489000,2017-11-28 17:21:29.085
user6_ArmyGreenCaneToad,ArmyGreenCaneToad,15,1511918489000,2017-11-28 17:21:29.085
user4_AlmondBandicoot,AlmondBandicoot,1,1511918489000,2017-11-28 17:21:29.085
user6_AuburnKangaroo,AuburnKangaroo,15,1511918489000,2017-11-28 17:21:29.085
user4_BeigePlatypus,BeigePlatypus,10,1511918489000,2017-11-28 17:21:29.085
user12_BeigePlatypus,BeigePlatypus,8,1511918489000,2017-11-28 17:21:29.085
user13_FuchsiaPossum,FuchsiaPossum,11,1511918489000,2017-11-28 17:21:29.085
user6_FuchsiaPossum,FuchsiaPossum,0,1511918489000,2017-11-28 17:21:29.085
user3_FuchsiaPossum,FuchsiaPossum,13,1511918489000,2017-11-28 17:21:29.085
user5_AmethystPossum,AmethystPossum,1,1511918489000,2017-11-28 17:21:29.085
user3_BisqueCassowary,BisqueCassowary,18,1511918489000,2017-11-28 17:21:29.085
user3_BisqueCassowary,BisqueCassowary,16,1511918489000,2017-11-28 17:21:29.086
user14_AuburnKangaroo,AuburnKangaroo,9,1511918489000,2017-11-28 17:21:29.086
user2_BeigePlatypus,BeigePlatypus,18,1511918489000,2017-11-28 17:21:29.086
user1_AuburnKangaroo,AuburnKangaroo,6,1511918489000,2017-11-28 17:21:29.086
user9_AmethystPossum,AmethystPossum,12,1511918489000,2017-11-28 17:21:29.086
user10_FuchsiaEmu,FuchsiaEmu,17,1511918489000,2017-11-28 17:21:29.086
user8_AmaranthWallaby,AmaranthWallaby,3,1511918489000,2017-11-28 17:21:29.086
user9_AlmondBandicoot,AlmondBandicoot,12,1511918489000,2017-11-28 17:21:29.086
user1_AppleGreenBandicoot,AppleGreenBandicoot,2,1511918489000,2017-11-28 17:21:29.086
Robot-2,BisqueCassowary,5,1511918489000,2017-11-28 17:21:29.086
user1_BeigeCockatoo,BeigeCockatoo,1,1511918489000,2017-11-28 17:21:29.086
user0_AmaranthWallaby,AmaranthWallaby,9,1511918489000,2017-11-28 17:21:29.086
user2_AppleGreenBandicoot,AppleGreenBandicoot,17,1511918489000,2017-11-28 17:21:29.086
user5_AmaranthWallaby,AmaranthWallaby,14,1511918489000,2017-11-28 17:21:29.086
user5_FuchsiaPossum,FuchsiaPossum,16,1511918489000,2017-11-28 17:21:29.087
user6_FuchsiaPossum,FuchsiaPossum,9,1511918489000,2017-11-28 17:21:29.087
user13_AuburnKangaroo,AuburnKangaroo,9,1511918489000,2017-11-28 17:21:29.087
user7_AppleGreenBandicoot,AppleGreenBandicoot,13,1511918489000,2017-11-28 17:21:29.087
user2_AppleGreenBandicoot,AppleGreenBandicoot,8,1511918489000,2017-11-28 17:21:29.087
user6_FuchsiaPossum,FuchsiaPossum,7,1511918489000,2017-11-28 17:21:29.087
user5_ArmyGreenCaneToad,ArmyGreenCaneToad,15,1511918489000,2017-11-28 17:21:29.087
user1_AuburnEchidna,AuburnEchidna,17,1511918489000,2017-11-28 17:21:29.087
user15_AuburnKangaroo,AuburnKangaroo,15,1511918489000,2017-11-28 17:21:29.087
user3_AlmondBandicoot,AlmondBandicoot,10,1511918489000,2017-11-28 17:21:29.087
user2_AntiqueBrassPossum,AntiqueBrassPossum,13,1511918489000,2017-11-28 17:21:29.087
user2_AliceBlueCassowary,AliceBlueCassowary,18,1511918489000,2017-11-28 17:21:29.087
user14_AuburnKangaroo,AuburnKangaroo,7,1511918489000,2017-11-28 17:21:29.087
user6_AppleGreenBandicoot,AppleGreenBandicoot,1,1511918489000,2017-11-28 17:21:29.087
user17_AuburnKangaroo,AuburnKangaroo,6,1511918489000,2017-11-28 17:21:29.088
user3_AppleGreenBandicoot,AppleGreenBandicoot,9,1511918489000,2017-11-28 17:21:29.088
user2_AppleGreenBandicoot,AppleGreenBandicoot,13,1511918489000,2017-11-28 17:21:29.088
user4_AlmondBandicoot,AlmondBandicoot,2,1511918489000,2017-11-28 17:21:29.088
user3_ArmyGreenMarmot,ArmyGreenMarmot,19,1511918489000,2017-11-28 17:21:29.088
user0_AuburnKangaroo,AuburnKangaroo,17,1511918489000,2017-11-28 17:21:29.088
user3_FuchsiaEmu,FuchsiaEmu,2,1511918489000,2017-11-28 17:21:29.088
user4_AliceBlueCassowary,AliceBlueCassowary,5,1511918489000,2017-11-28 17:21:29.088
user1_AuburnKangaroo,AuburnKangaroo,0,1511918489000,2017-11-28 17:21:29.088
user4_BisqueCassowary,BisqueCassowary,1,1511918489000,2017-11-28 17:21:29.088
Robot-2,BisqueCassowary,10,1511918489000,2017-11-28 17:21:29.088
Robot-10,AuburnEchidna,13,1511918489000,2017-11-28 17:21:29.088
user5_BeigeCockatoo,BeigeCockatoo,8,1511918489000,2017-11-28 17:21:29.088
user3_BisqueCassowary,BisqueCassowary,12,1511918489000,2017-11-28 17:21:29.088
user11_AntiqueBrassPossum,AntiqueBrassPossum,10,1511918489000,2017-11-28 17:21:29.089
user4_ArmyGreenMarmot,ArmyGreenMarmot,11,1511918489000,2017-11-28 17:21:29.089
user7_AliceBlueCassowary,AliceBlueCassowary,7,1511918489000,2017-11-28 17:21:29.089
user1_AntiqueBrassPossum,AntiqueBrassPossum,11,1511918489000,2017-11-28 17:21:29.089
user12_BeigePlatypus,BeigePlatypus,0,1511918489000,2017-11-28 17:21:29.089
user10_ArmyGreenCaneToad,ArmyGreenCaneToad,15,1511918489000,2017-11-28 17:21:29.089
user18_AmaranthWallaby,AmaranthWallaby,8,1511918489000,2017-11-28 17:21:29.089
user2_ArmyGreenCaneToad,ArmyGreenCaneToad,16,1511918489000,2017-11-28 17:21:29.089
Robot-10,AuburnEchidna,0,1511918489000,2017-11-28 17:21:29.089
user3_AntiqueBrassPossum,AntiqueBrassPossum,5,1511918489000,2017-11-28 17:21:29.089
user7_AmethystPossum,AmethystPossum,19,1511918489000,2017-11-28 17:21:29.089
user4_AliceBlueCassowary,AliceBlueCassowary,12,1511918489000,2017-11-28 17:21:29.089
Robot-8,AuburnKangaroo,12,1511918489000,2017-11-28 17:21:29.089
user8_AliceBlueCassowary,AliceBlueCassowary,5,1511918489000,2017-11-28 17:21:29.089
user8_FuchsiaPossum,FuchsiaPossum,8,1511918489000,2017-11-28 17:21:29.089
user0_BisqueCassowary,BisqueCassowary,17,1511918489000,2017-11-28 17:21:29.090
user0_FuchsiaEmu,FuchsiaEmu,7,1511918489000,2017-11-28 17:21:29.090
Robot-19,ArmyGreenMarmot,1,1511918489000,2017-11-28 17:21:29.090
user5_BeigeCockatoo,BeigeCockatoo,7,1511918489000,2017-11-28 17:21:29.090
user16_FuchsiaPossum,FuchsiaPossum,9,1511918489000,2017-11-28 17:21:29.090
user6_AntiqueBrassPossum,AntiqueBrassPossum,4,1511918489000,2017-11-28 17:21:29.090
user16_AmaranthWallaby,AmaranthWallaby,19,1511918489000,2017-11-28 17:21:29.090
user14_AmaranthWallaby,AmaranthWallaby,10,1511918489000,2017-11-28 17:21:29.090
user3_FuchsiaPossum,FuchsiaPossum,6,1511918489000,2017-11-28 17:21:29.090
user4_AuburnKangaroo,AuburnKangaroo,15,1511918489000,2017-11-28 17:21:29.090
user13_FuchsiaPossum,FuchsiaPossum,4,1511918489000,2017-11-28 17:21:29.090
user10_BeigePlatypus,BeigePlatypus,15,1511918489000,2017-11-28 17:21:29.090
user8_AntiqueBrassPossum,AntiqueBrassPossum,12,1511918489000,2017-11-28 17:21:29.090
user14_FuchsiaPossum,FuchsiaPossum,2,1511918489000,2017-11-28 17:21:29.090
user9_ArmyGreenCaneToad,ArmyGreenCaneToad,2,1511918489000,2017-11-28 17:21:29.091
user8_BeigePlatypus,BeigePlatypus,8,1511918489000,2017-11-28 17:21:29.091
user7_AlmondBandicoot,AlmondBandicoot,9,1511918489000,2017-11-28 17:21:29.091
user10_AntiqueBrassPossum,AntiqueBrassPossum,6,1511918489000,2017-11-28 17:21:29.091
user10_AliceBlueCassowary,AliceBlueCassowary,17,1511918489000,2017-11-28 17:21:29.091
user3_FuchsiaEmu,FuchsiaEmu,5,1511918489000,2017-11-28 17:21:29.091
user14_FuchsiaPossum,FuchsiaPossum,14,1511918489000,2017-11-28 17:21:29.091
user3_FuchsiaPossum,FuchsiaPossum,0,1511918489000,2017-11-28 17:21:29.091
user5_AppleGreenBandicoot,AppleGreenBandicoot,18,1511918489000,2017-11-28 17:21:29.091
Robot-11,BeigePlatypus,15,1511918489000,2017-11-28 17:21:29.091
user0_AmaranthWallaby,AmaranthWallaby,6,1511918489000,2017-11-28 17:21:29.091
Robot-19,ArmyGreenMarmot,16,1511918489000,2017-11-28 17:21:29.091
user3_ArmyGreenCaneToad,ArmyGreenCaneToad,11,1511918489000,2017-11-28 17:21:29.091
user5_ArmyGreenCaneToad,ArmyGreenCaneToad,1,1511918489000,2017-11-28 17:21:29.092
user2_AppleGreenBandicoot,AppleGreenBandicoot,6,1511918489000,2017-11-28 17:21:29.092
user4_AppleGreenBandicoot,AppleGreenBandicoot,11,1511918489000,2017-11-28 17:21:29.092
user3_AmaranthWallaby,AmaranthWallaby,13,1511918489000,2017-11-28 17:21:29.092
user7_FuchsiaEmu,FuchsiaEmu,18,1511918489000,2017-11-28 17:21:29.092
user9_AmethystPossum,AmethystPossum,3,1511918489000,2017-11-28 17:21:29.092
user1_AuburnEchidna,AuburnEchidna,14,1511918489000,2017-11-28 17:21:29.092
user9_AliceBlueCassowary,AliceBlueCassowary,2,1511918489000,2017-11-28 17:21:29.092
user8_AlmondBandicoot,AlmondBandicoot,10,1511918489000,2017-11-28 17:21:29.092
user4_FuchsiaEmu,FuchsiaEmu,19,1511918489000,2017-11-28 17:21:29.092
Robot-19,ArmyGreenMarmot,3,1511918489000,2017-11-28 17:21:29.092
user1_FuchsiaEmu,FuchsiaEmu,5,1511918489000,2017-11-28 17:21:29.092
user3_FuchsiaPossum,FuchsiaPossum,3,1511918489000,2017-11-28 17:21:29.092
user11_FuchsiaPossum,FuchsiaPossum,2,1511918489000,2017-11-28 17:21:29.092
user4_BeigePlatypus,BeigePlatypus,16,1511918489000,2017-11-28 17:21:29.093
user2_AppleGreenBandicoot,AppleGreenBandicoot,11,1511918489000,2017-11-28 17:21:29.093
user7_BeigePlatypus,BeigePlatypus,1,1511918489000,2017-11-28 17:21:29.093
user1_AppleGreenBandicoot,AppleGreenBandicoot,17,1511918489000,2017-11-28 17:21:29.093
